Index,Value
692,6.2
693,6.4
694,5.8
695,5.3
696,4.9
697,4.7
698,4.7
699,5.5
700,5.6
701,5.9
702,6.5
703,5.9
704,5.6
705,5.7
706,5.4
707,4.9
708,3.8
709,3.1
710,2.8
711,2.6
712,2.7
713,2.8
714,2.8
715,3.1
716,3.2
717,3.0
718,3.0
719,2.6
720,2.1
721,2.0
722,2.1
723,2.1
724,2.0
725,1.9
726,1.9
727,2.3
728,2.6
729,2.3
730,2.0
731,1.8
732,1.5
733,1.4
734,1.3
735,1.7
736,1.8
737,2.2
738,3.1
739,3.3
740,3.1
741,3.0
742,3.2
743,3.1
744,3.0
745,2.8
746,3.2
747,3.3
748,3.4
749,3.7
750,3.3
751,3.1
752,2.3
753,1.4
754,3.5
755,4.4
756,3.9
757,3.9
758,4.6
759,4.7
760,4.8
761,5.4
762,5.6
763,5.1
764,4.9
765,4.5
766,4.5
767,4.6
768,4.5
769,4.6
770,4.4
771,4.1
772,3.9
773,3.9
774,3.9
775,4.2
776,3.9
777,3.3
778,2.8
779,2.5
780,2.4
781,2.5
782,2.2
783,2.1
784,2.3
785,2.1
786,2.3
787,2.3
788,2.1
789,2.1
790,1.8
791,2.1
792,1.9
793,2.1
794,2.4
795,2.9
796,3.5
797,4.1
798,4.1
799,2.8
800,2.6
801,3.3
802,2.5
803,3.0
804,3.3
805,3.1
806,3.2
807,3.4
808,4.1
809,5.7
810,6.4
811,5.5
812,6.7
813,7.7
814,8.9
815,10.1
816,11.6
817,12.9
818,13.6
819,13.5
820,14.0
821,14.4
822,14.4
823,14.5
824,15.0
825,14.6
826,14.3
827,5.8
828,2.1
829,2.9
830,2.0
831,1.7
832,1.9
833,2.9
834,3.2
835,3.3
836,3.5
837,3.6
838,3.7
839,4.3
840,3.6
841,3.3
842,2.9
843,2.6
844,2.3
845,2.1
846,1.9
847,1.8
848,1.5
849,1.3
850,1.3
851,1.8
852,2.2
853,2.3
854,2.2
855,2.0
856,1.9
857,2.0
858,1.9
859,2.0
860,2.2
861,2.2
862,2.5
863,2.8
864,2.9
865,3.1
866,2.9
867,2.8
868,2.5
869,2.2
870,2.1
871,2.1
872,1.9
873,2.2
874,2.3
875,2.5
876,2.7
877,2.9
878,2.9
879,2.8
880,2.5
881,2.9
882,3.0
883,2.8
884,2.9
885,3.0
886,3.0
887,3.0
888,3.0
889,3.0
890,3.3
891,3.6
892,3.8
893,3.8
894,3.6
895,3.4
896,3.1
897,3.0
898,2.7
899,2.4
900,2.5
901,2.8
902,3.0
903,3.0
904,3.0
905,3.4
906,3.7
907,3.9
908,3.9
909,4.1
910,4.3
911,4.6
912,4.7
913,4.6
914,5.1
915,6.7
916,7.5
917,4.5
918,3.4
919,3.4
920,3.5
921,3.5
922,3.3
923,3.3
924,3.4
925,3.4
926,3.5
927,5.8
928,4.5
929,5.4
930,5.1
931,5.1
932,9.9
933,4.7
934,4.8
935,5.3
936,5.8
937,9.9
938,6.5
939,5.9
940,6.2
941,5.3
942,4.3
943,4.1
944,4.1
945,4.1
946,4.2
947,4.4
948,4.6
949,4.8
950,5.2
951,5.7
952,8.0
953,7.2
954,5.9
955,4.5
956,4.0
957,4.2
958,4.1
959,5.4
960,4.5
961,4.3
962,4.6
963,4.4
964,5.2
965,4.8
966,4.6
967,4.4
968,3.9
969,3.8
970,3.8
971,3.5
972,3.5
973,3.6
974,3.6
975,3.7
976,4.1
977,4.8
978,4.3
979,5.5
980,4.3
981,4.3
982,4.4
983,4.5
984,4.5
985,6.4
986,4.7
987,4.5
988,4.6
989,4.5
990,4.2
991,4.0
992,3.6
993,3.3
994,3.2
995,3.1
996,3.0
997,3.1
998,3.0
999,3.7
1000,3.8
1001,3.7
1002,3.6
1003,3.7
1004,3.7
1005,3.8
1006,3.8
1007,3.7
1008,3.8
1009,4.1
1010,4.2
1011,4.2
1012,4.0
1013,3.7
1014,3.5
1015,3.4
1016,3.4
1017,3.3
1018,3.4
1019,3.4
1020,3.5
1021,3.8
1022,4.9
1023,4.4
1024,4.3
1025,4.3
1026,4.3
1027,4.4
1028,7.4
1029,4.7
1030,4.5
1031,4.4
1032,4.4
1033,4.2
1034,4.1
1035,4.0
1036,3.9
1037,3.8
1038,3.7
1039,3.7
1040,3.7
1041,3.6
1042,3.6
1043,3.7
1044,3.9
1045,3.8
1046,3.9
1047,4.6
1048,4.3
1049,4.3
1050,4.3
1051,4.3
1052,4.3
1053,4.2
1054,4.2
1055,4.4
1056,4.4
1057,4.5
1058,4.4
1059,4.2
1060,4.3
1061,3.9
1062,3.6
1063,3.5
1064,3.3
1065,3.3
1066,3.3
1067,3.4
1068,3.3
1069,3.4
1070,3.4
1071,3.4
1072,3.8
1073,4.1
1074,3.7
1075,3.8
1076,4.1
1077,4.2
1078,3.9
1079,4.1
1080,3.8
1081,4.0
1082,12.2
1083,5.8
1084,4.5
1085,3.6
1086,3.3
1087,2.7
1088,2.8
1089,2.7
1090,2.5
1091,2.6
1092,2.6
1093,2.6
1094,2.7
1095,2.8
1096,3.0
1097,3.0
1098,3.1
1099,3.2
1100,3.5
1101,3.5
1102,3.0
1103,2.5
1104,2.3
1105,2.3
1106,2.3
1107,2.6
1108,2.8
1109,2.6
1110,2.7
1111,2.6
1112,2.5
1113,2.5
1114,2.2
1115,2.4
1116,2.5
1117,2.4
1118,2.7
1119,2.6
1120,2.6
1121,10.9
1122,2.9
1123,3.2
1124,3.5
1125,9.6
1126,3.2
1127,3.0
1128,2.8
1129,2.8
1130,2.7
1131,2.6
1132,3.0
1133,3.0
1134,3.8
1135,4.0
1136,4.0
1137,3.2
1138,2.3
1139,2.6
1140,2.9
1141,2.3
1142,8.9
1143,230.8
1144,114.3
1145,132.7
1146,13.0
1147,31.2
1148,19.7
1149,14.2
1150,13.6
1151,10.1
1152,8.9
1153,8.1
1154,8.0
1155,8.0
1156,13.6
1157,10.3
1158,8.3
1159,6.9
1160,5.6
1161,5.1
1162,5.0
1163,5.1
1164,4.7
1165,4.3
1166,4.0
1167,4.2
1168,4.7
1169,4.9
1170,4.9
1171,5.1
1172,6.3
1173,7.3
1174,8.4
1175,12.6
1176,16.1
1177,19.7
1178,20.6
1179,20.1
1180,19.7
1181,18.8
1182,16.6
1183,15.2
1184,14.2
1185,16.0
1186,14.9
1187,15.0
1188,16.5
1189,15.8
1190,15.9
1191,16.3
1192,16.5
1193,16.4
1194,17.1
1195,17.1
1196,15.1
1197,16.4
1198,16.2
1199,14.6
1200,15.2
1201,17.9
1202,16.3
1203,15.7
1204,18.1
1205,19.7
1206,20.9
1207,18.9
1208,17.5
1209,14.3
1210,13.7
1211,13.0
1212,13.5
1213,13.2
1214,12.0
1215,12.5
1216,15.0
1217,18.0
1218,21.6
1219,23.9
1220,24.3
1221,23.9
1222,25.5
1223,25.2
1224,25.8
1225,26.1
1226,25.7
1227,25.4
1228,24.7
1229,23.6
1230,22.2
1231,20.8
1232,19.0
1233,17.3
1234,15.2
1235,12.5
1236,10.7
1237,11.3
1238,14.0
1239,15.5
1240,15.4
1241,15.9
1242,15.1
1243,14.5
1244,14.8
1245,14.7
1246,14.8
1247,15.6
1248,16.8
1249,17.7
1250,15.5
1251,13.9
1252,14.4
1253,13.7
1254,14.6
1255,13.1
1256,12.4
1257,12.8
1258,12.4
1259,13.1
1260,13.4
1261,11.7
1262,8.5
1263,8.5
1264,6.5
1265,5.9
1266,6.1
1267,6.0
1268,5.1
1269,4.6
1270,3.6
1271,2.7
1272,2.0
1273,2.1
1274,2.3
1275,2.6
1276,2.4
1277,2.0
1278,1.5
1279,1.1
1280,1.0
1281,1.0
1282,1.0
1283,0.8
1284,1.0
1285,2.0
1286,1.9
1287,1.8
1288,1.7
1289,7.7
1290,3.0
1291,3.3
1292,3.4
1293,2.8
1294,1.3
1295,1.1
1296,1.0
1297,0.9
1298,1.0
1299,1.9
1300,2.5
1301,2.7
1302,1.6
1303,1.9
1304,1.9
1305,1.6
1306,2.0
1307,2.0
1308,1.6
1309,1.3
1310,1.5
1311,1.6
1312,1.8
1313,2.0
1314,3.4
1315,2.7
1316,2.9
1317,2.9
1318,5.2
1319,4.4
1320,3.4
1321,3.4
1322,3.4
1323,3.5
1324,3.3
1325,3.0
1326,2.8
1327,2.8
1328,2.8
1329,2.6
1330,2.4
1331,2.3
1332,2.1
1333,2.5
1334,3.2
1335,4.5
1336,5.4
1337,7.3
1338,6.0
1339,11.2
1340,8.0
1341,11.1
1342,12.2
1343,12.9
1344,12.8
1345,12.6
1346,12.8
1347,12.2
1348,11.2
1349,10.4
1350,9.2
1351,8.0
1352,5.8
1353,5.1
1354,3.9
1355,3.7
1356,4.5
1357,5.5
1358,5.4
1359,5.5
1360,5.2
1361,5.6
1362,5.4
1363,5.7
1364,6.4
1365,7.2
1366,8.0
1367,9.0
1368,8.9
1369,9.8
1370,11.1
1371,10.1
1372,11.4
1373,12.6
1374,12.6
1375,12.0
1376,11.4
1377,10.3
1378,9.2
1379,7.9
1380,6.1
1381,5.0
1382,5.0
1383,7.0
1384,8.2
1385,8.6
1386,8.6
1387,8.8
1388,8.2
1389,7.7
1390,7.1
1391,6.7
1392,6.4
1393,7.1
1394,8.6
1395,10.8
1396,12.0
1397,12.9
1398,10.6
1399,7.5
1400,7.7
1401,6.4
1402,2.5
1403,1.5
1404,1.5
1405,3.2
1406,3.8
1407,3.8
1408,3.2
1409,2.9
1410,2.6
1411,2.9
1412,3.1
1413,3.4
1414,3.4
1415,3.3
1416,3.2
1417,3.3
1418,3.1
1419,2.5
1420,2.1
1421,1.9
1422,1.7
1423,1.7
1424,1.9
1425,2.1
1426,2.1
1427,2.5
1428,2.6
1429,2.7
1430,2.8
1431,5.3
1432,3.4
1433,3.3
1434,3.5
1435,4.7
1436,4.4
1437,4.8
1438,5.0
1439,5.0
1440,5.4
1441,5.4
1442,5.6
1443,5.4
1444,7.0
1445,6.2
1446,5.6
1447,5.5
1448,5.5
1449,6.3
1450,7.5
1451,8.2
1452,8.5
1453,8.4
1454,9.0
1455,9.5
1456,9.2
1457,9.3
1458,10.1
1459,10.0
1460,10.2
1461,10.7
1462,10.7
1463,10.7
1464,10.8
1465,10.2
1466,8.6
1467,6.6
1468,6.5
1469,7.2
1470,6.4
1471,5.0
1472,4.4
1473,3.9
1474,3.5
1475,3.1
1476,3.1
1477,3.2
1478,3.2
1479,3.2
1480,3.7
1481,3.8
1482,3.8
1483,4.2
1484,4.1
1485,4.0
1486,3.9
1487,4.0
1488,3.8
1489,3.6
1490,3.6
1491,3.8
1492,3.6
1493,3.3
1494,3.1
1495,3.1
1496,3.1
1497,2.8
1498,2.3
1499,2.5
1500,2.5
1501,4.5
1502,4.2
1503,2.8
1504,3.2
1505,3.1
1506,3.8
1507,11.7
1508,4.0
1509,3.6
1510,3.8
1511,5.5
1512,7.4
1513,3.9
1514,5.9
1515,3.9
1516,3.4
1517,3.3
1518,3.0
1519,2.4
1520,1.6
1521,1.4
1522,1.3
1523,1.2
1524,1.1
1525,1.2
1526,1.4
1527,1.7
1528,1.7
1529,2.1
1530,2.1
1531,2.7
1532,2.6
1533,2.4
1534,2.4
1535,2.5
1536,2.5
1537,2.8
1538,2.6
1539,2.6
1540,2.5
1541,3.2
1542,3.3
1543,2.6
1544,2.4
1545,1.8
1546,1.4
1547,1.3
1548,1.3
1549,1.3
1550,1.1
1551,1.3
1552,1.6
1553,1.5
1554,1.5
1555,1.6
1556,1.7
1557,1.5
1558,1.9
1559,2.6
1560,3.0
1561,3.5
1562,4.1
1563,4.4
1564,4.2
1565,4.3
1566,4.0
1567,3.5
1568,4.1
1569,5.4
1570,6.6
1571,7.5
1572,8.1
1573,8.3
1574,9.7
1575,11.5
1576,13.8
1577,14.4
1578,13.7
1579,13.5
1580,14.0
1581,15.1
1582,13.8
1583,13.8
1584,14.7
1585,15.0
1586,18.0
1587,13.1
1588,11.4
1589,9.4
1590,6.9
1591,4.0
1592,3.1
1593,2.5
1594,2.2
1595,2.1
1596,2.2
1597,1.7
1598,1.7
1599,1.6
1600,1.9
1601,1.8
1602,1.7
1603,1.7
1604,1.8
1605,2.4
1606,3.6
1607,4.1
1608,3.7
1609,2.9
1610,2.9
1611,3.2
1612,3.6
1613,4.0
1614,4.9
1615,7.6
1616,10.2
1617,11.1
1618,11.1
1619,11.7
1620,12.1
1621,13.1
1622,17.6
1623,33.8
1624,42.8
1625,37.0
1626,31.7
1627,29.1
1628,25.7
1629,23.9
1630,22.7
1631,21.6
1632,19.8
1633,18.8
1634,18.7
1635,19.0
1636,17.9
1637,17.4
1638,15.4
1639,10.8
1640,9.7
1641,8.3
1642,5.0
1643,4.4
1644,3.2
1645,2.2
1646,1.9
1647,2.1
1648,2.6
1649,3.5
1650,3.7
1651,3.4
1652,4.6
1653,6.6
1654,4.3
1655,2.4
1656,1.6
1657,0.9
1658,0.5
1659,0.1
1660,0.1
1661,0.4
1662,0.6
1663,1.5
1664,1.4
1665,1.6
1666,1.4
1667,1.4
1668,1.4
1669,1.2
1670,1.1
1671,1.2
1672,1.4
1673,1.8
1674,2.5
1675,3.7
1676,5.9
1677,6.8
1678,3.9
1679,2.8
1680,2.7
1681,2.8
1682,2.8
1683,2.6
1684,2.9
1685,2.8
1686,2.6
1687,2.5
1688,2.4
1689,2.3
1690,2.2
1691,2.1
1692,2.1
1693,2.3
1694,2.4
1695,3.9
1696,3.3
1697,2.9
1698,2.9
1699,3.0
1700,3.1
1701,3.2
1702,3.2
1703,3.5
1704,4.5
1705,5.5
1706,7.6
1707,9.3
1708,9.1
1709,8.9
1710,8.5
1711,8.3
1712,7.4
1713,6.6
1714,5.7
1715,4.6
1716,4.2
1717,3.4
1718,3.6
1719,3.6
1720,3.5
1721,3.7
1722,3.9
1723,3.9
1724,3.7
1725,3.7
1726,3.5
1727,3.1
1728,2.8
1729,2.9
1730,3.1
1731,3.1
1732,3.2
1733,3.2
1734,3.0
1735,2.8
1736,2.6
1737,2.4
1738,2.7
1739,2.6
1740,2.5
1741,2.2
1742,2.3
1743,2.4
1744,2.4
1745,2.6
1746,2.6
1747,2.6
1748,2.6
1749,2.3
1750,2.1
1751,2.2
1752,2.2
1753,2.3
1754,2.1
1755,2.1
1756,2.3
1757,2.3
1758,2.2
1759,2.1
1760,2.3
1761,2.3
1762,2.3
1763,2.5
1764,2.7
1765,2.7
1766,2.5
1767,3.1
1768,2.9
1769,3.1
1770,3.2
1771,3.4
1772,3.5
1773,3.7
1774,3.7
1775,3.8
1776,3.8
1777,3.8
1778,3.9
1779,3.9
1780,3.9
1781,3.8
1782,3.7
1783,3.6
1784,3.6
1785,3.5
1786,3.6
1787,3.5
1788,3.5
1789,3.5
1790,3.4
1791,3.5
1792,3.7
1793,6.4
1794,4.5
1795,4.7
1796,4.8
1797,6.1
1798,4.9
1799,5.4
1800,5.2
1801,5.7
1802,5.6
1803,6.1
1804,6.2
1805,5.7
1806,5.3
1807,5.3
1808,4.6
1809,3.7
1810,4.0
1811,4.2
1812,4.2
1813,4.4
1814,3.8
1815,3.4
1816,3.2
1817,3.0
1818,2.7
1819,2.8
1820,2.8
1821,3.0
1822,3.3
1823,3.4
1824,3.6
1825,3.7
1826,3.7
1827,3.7
1828,3.3
1829,3.1
1830,2.9
1831,2.7
1832,2.3
1833,2.3
1834,2.0
1835,1.8
1836,1.9
1837,1.7
1838,1.6
1839,1.7
1840,1.8
1841,1.7
1842,1.8
1843,1.9
1844,1.8
1845,1.8
1846,1.8
1847,1.8
1848,1.8
1849,2.1
1850,2.8
1851,3.6
1852,4.5
1853,3.2
1854,2.9
1855,2.1
1856,2.3
1857,2.1
1858,2.5
1859,2.5
1860,2.7
1861,2.6
1862,3.3
1863,3.4
1864,3.6
1865,5.2
1866,5.9
1867,5.4
1868,5.1
1869,5.1
1870,5.5
1871,5.8
1872,6.2
1873,6.6
1874,7.1
1875,7.4
1876,7.5
1877,6.6
1878,5.9
1879,5.1
1880,4.8
1881,4.5
1882,5.0
1883,5.2
1884,4.7
1885,4.9
1886,4.8
1887,4.5
1888,6.7
1889,11.6
1890,9.7
1891,8.2
1892,7.6
1893,7.4
1894,7.6
1895,7.6
1896,7.5
1897,7.0
1898,6.7
1899,6.7
1900,6.1
1901,5.8
1902,6.3
1903,9.5
1904,7.3
1905,5.5
1906,6.4
1907,4.6
1908,4.2
1909,4.5
1910,4.5
1911,4.6
1912,4.7
1913,4.6
1914,4.7
1915,4.9
1916,4.9
1917,5.0
1918,5.1
1919,5.2
1920,5.2
1921,5.2
1922,4.4
1923,4.1
1924,5.5
1925,5.2
1926,4.7
1927,4.6
1928,4.2
1929,3.8
1930,3.3
1931,3.2
1932,3.3
1933,3.6
1934,3.9
1935,4.4
1936,4.5
1937,5.2
1938,5.5
1939,5.7
1940,5.9
1941,5.8
1942,5.8
1943,5.9
1944,5.8
1945,6.3
1946,6.7
1947,8.1
1948,9.3
1949,10.0
1950,10.3
1951,12.1
1952,11.7
1953,9.9
1954,8.9
1955,7.9
1956,6.3
1957,6.4
1958,6.6
1959,7.4
1960,8.9
1961,9.5
1962,8.4
1963,6.4
1964,7.3
1965,8.5
1966,9.0
1967,9.2
1968,9.5
1969,7.4
1970,4.4
1971,3.5
1972,4.0
1973,4.7
1974,4.0
1975,3.2
1976,1.9
1977,1.2
1978,2.5
1979,1.1
1980,0.2
1981,0.2
1982,0.1
1983,0.3
1984,0.6
1985,0.5
1986,0.7
1987,0.7
1988,1.1
1989,1.6
1990,1.9
1991,2.1
1992,2.1
1993,2.3
1994,2.4
1995,2.0
1996,2.5
1997,2.4
1998,2.4
1999,2.3
2000,2.3
2001,2.3
2002,2.6
2003,2.3
2004,2.3
2005,2.2
2006,2.2
2007,2.2
2008,3.0
2009,3.0
2010,2.8
2011,2.5
2012,2.2
2013,2.3
2014,2.6
2015,1.6
2016,1.1
2017,1.1
2018,0.7
2019,0.6
2020,0.4
2021,0.4
2022,0.4
2023,0.6
2024,0.7
2025,0.8
2026,0.9
2027,1.1
2028,1.2
2029,1.3
2030,1.6
2031,1.9
2032,2.1
2033,2.1
2034,2.3
2035,2.7
2036,3.6
2037,3.3
2038,3.2
2039,3.3
2040,3.4
2041,3.2
2042,3.1
2043,3.5
2044,4.7
2045,5.6
2046,6.3
2047,5.4
2048,5.4
2049,6.4
2050,6.6
2051,5.6
2052,4.3
2053,2.8
2054,2.2
2055,1.7
2056,1.7
2057,2.2
2058,0.4
2059,0.1
2060,0.1
2061,0.1
2062,1.0
2063,2.6
2064,2.7
2065,3.0
2066,2.9
2067,2.9
2068,3.0
2069,3.1
2070,3.2
2071,3.2
2072,3.1
2073,2.8
2074,3.0
2075,2.9
2076,3.2
2077,3.4
2078,3.4
2079,4.0
2080,5.5
2081,3.8
2082,3.9
2083,3.7
2084,3.8
2085,3.8
2086,4.4
2087,4.8
2088,5.0
2089,5.2
2090,5.0
2091,4.9
2092,4.7
2093,4.6
2094,5.6
2095,6.3
2096,6.7
2097,6.7
2098,6.9
2099,7.2
2100,8.1
2101,8.0
2102,7.9
2103,7.7
2104,7.3
2105,7.0
2106,6.6
2107,6.2
2108,5.8
2109,5.7
2110,5.8
2111,6.1
2112,4.9
2113,4.4
2114,4.9
2115,6.7
2116,10.4
2117,7.1
2118,7.2
2119,5.3
2120,7.3
2121,7.6
2122,5.6
2123,5.5
2124,5.6
2125,5.3
2126,5.6
2127,6.1
2128,6.0
2129,4.7
2130,5.7
2131,6.8
2132,6.9
2133,6.2
2134,4.1
2135,4.0
2136,3.7
2137,3.8
2138,3.9
2139,3.7
2140,4.0
