Unnamed: 0,State Code,County Code,County Code.1,Parameter Code,Latitude,Longitude,Date Local,Time Local,Date GMT,Time GMT,Sample Measurement,County Name
88366,55,79,79,88101,43.01724,-87.93369,4/4/20,3:00,4/4/20,9:00,1.4,Milwaukee
88367,55,79,79,88101,43.01724,-87.93369,4/4/20,4:00,4/4/20,10:00,3.2,Milwaukee
88368,55,79,79,88101,43.01724,-87.93369,4/4/20,5:00,4/4/20,11:00,4.7,Milwaukee
88369,55,79,79,88101,43.01724,-87.93369,4/4/20,6:00,4/4/20,12:00,5.4,Milwaukee
88370,55,79,79,88101,43.01724,-87.93369,4/4/20,7:00,4/4/20,13:00,5.8,Milwaukee
88371,55,79,79,88101,43.01724,-87.93369,4/4/20,8:00,4/4/20,14:00,6.2,Milwaukee
88372,55,79,79,88101,43.01724,-87.93369,4/4/20,9:00,4/4/20,15:00,6.0,Milwaukee
88373,55,79,79,88101,43.01724,-87.93369,4/4/20,10:00,4/4/20,16:00,5.3,Milwaukee
88374,55,79,79,88101,43.01724,-87.93369,4/4/20,11:00,4/4/20,17:00,6.0,Milwaukee
88375,55,79,79,88101,43.01724,-87.93369,4/4/20,12:00,4/4/20,18:00,5.9,Milwaukee
88376,55,79,79,88101,43.01724,-87.93369,4/4/20,13:00,4/4/20,19:00,7.2,Milwaukee
88377,55,79,79,88101,43.01724,-87.93369,4/4/20,14:00,4/4/20,20:00,7.0,Milwaukee
88378,55,79,79,88101,43.01724,-87.93369,4/4/20,15:00,4/4/20,21:00,7.8,Milwaukee
88379,55,79,79,88101,43.01724,-87.93369,4/4/20,16:00,4/4/20,22:00,8.5,Milwaukee
88380,55,79,79,88101,43.01724,-87.93369,4/4/20,17:00,4/4/20,23:00,7.3,Milwaukee
88381,55,79,79,88101,43.01724,-87.93369,4/4/20,18:00,4/5/20,0:00,6.3,Milwaukee
88382,55,79,79,88101,43.01724,-87.93369,4/4/20,19:00,4/5/20,1:00,6.0,Milwaukee
88383,55,79,79,88101,43.01724,-87.93369,4/4/20,20:00,4/5/20,2:00,6.7,Milwaukee
88384,55,79,79,88101,43.01724,-87.93369,4/4/20,21:00,4/5/20,3:00,6.3,Milwaukee
88385,55,79,79,88101,43.01724,-87.93369,4/4/20,22:00,4/5/20,4:00,6.3,Milwaukee
88386,55,79,79,88101,43.01724,-87.93369,4/4/20,23:00,4/5/20,5:00,6.3,Milwaukee
88387,55,79,79,88101,43.01724,-87.93369,4/5/20,0:00,4/5/20,6:00,7.4,Milwaukee
88388,55,79,79,88101,43.01724,-87.93369,4/5/20,1:00,4/5/20,7:00,7.9,Milwaukee
88389,55,79,79,88101,43.01724,-87.93369,4/5/20,2:00,4/5/20,8:00,7.7,Milwaukee
88390,55,79,79,88101,43.01724,-87.93369,4/5/20,3:00,4/5/20,9:00,7.5,Milwaukee
88391,55,79,79,88101,43.01724,-87.93369,4/5/20,4:00,4/5/20,10:00,5.6,Milwaukee
88392,55,79,79,88101,43.01724,-87.93369,4/5/20,5:00,4/5/20,11:00,5.6,Milwaukee
88393,55,79,79,88101,43.01724,-87.93369,4/5/20,6:00,4/5/20,12:00,5.5,Milwaukee
88394,55,79,79,88101,43.01724,-87.93369,4/5/20,7:00,4/5/20,13:00,5.0,Milwaukee
88395,55,79,79,88101,43.01724,-87.93369,4/5/20,8:00,4/5/20,14:00,5.3,Milwaukee
88396,55,79,79,88101,43.01724,-87.93369,4/5/20,9:00,4/5/20,15:00,5.4,Milwaukee
88397,55,79,79,88101,43.01724,-87.93369,4/5/20,10:00,4/5/20,16:00,4.9,Milwaukee
88398,55,79,79,88101,43.01724,-87.93369,4/5/20,11:00,4/5/20,17:00,5.2,Milwaukee
88399,55,79,79,88101,43.01724,-87.93369,4/5/20,12:00,4/5/20,18:00,6.0,Milwaukee
88400,55,79,79,88101,43.01724,-87.93369,4/5/20,13:00,4/5/20,19:00,5.3,Milwaukee
88401,55,79,79,88101,43.01724,-87.93369,4/5/20,14:00,4/5/20,20:00,5.4,Milwaukee
88402,55,79,79,88101,43.01724,-87.93369,4/5/20,15:00,4/5/20,21:00,6.1,Milwaukee
88403,55,79,79,88101,43.01724,-87.93369,4/5/20,16:00,4/5/20,22:00,5.7,Milwaukee
88404,55,79,79,88101,43.01724,-87.93369,4/5/20,17:00,4/5/20,23:00,5.5,Milwaukee
88405,55,79,79,88101,43.01724,-87.93369,4/5/20,18:00,4/6/20,0:00,6.6,Milwaukee
88406,55,79,79,88101,43.01724,-87.93369,4/5/20,19:00,4/6/20,1:00,7.9,Milwaukee
88407,55,79,79,88101,43.01724,-87.93369,4/5/20,20:00,4/6/20,2:00,8.7,Milwaukee
88408,55,79,79,88101,43.01724,-87.93369,4/5/20,21:00,4/6/20,3:00,7.9,Milwaukee
88409,55,79,79,88101,43.01724,-87.93369,4/5/20,22:00,4/6/20,4:00,9.5,Milwaukee
88410,55,79,79,88101,43.01724,-87.93369,4/5/20,23:00,4/6/20,5:00,8.7,Milwaukee
88411,55,79,79,88101,43.01724,-87.93369,4/6/20,0:00,4/6/20,6:00,8.9,Milwaukee
88412,55,79,79,88101,43.01724,-87.93369,4/6/20,1:00,4/6/20,7:00,10.9,Milwaukee
88413,55,79,79,88101,43.01724,-87.93369,4/6/20,2:00,4/6/20,8:00,12.0,Milwaukee
88414,55,79,79,88101,43.01724,-87.93369,4/6/20,3:00,4/6/20,9:00,13.9,Milwaukee
88415,55,79,79,88101,43.01724,-87.93369,4/6/20,4:00,4/6/20,10:00,15.4,Milwaukee
88416,55,79,79,88101,43.01724,-87.93369,4/6/20,5:00,4/6/20,11:00,15.0,Milwaukee
88417,55,79,79,88101,43.01724,-87.93369,4/6/20,6:00,4/6/20,12:00,17.0,Milwaukee
88418,55,79,79,88101,43.01724,-87.93369,4/6/20,7:00,4/6/20,13:00,12.4,Milwaukee
88419,55,79,79,88101,43.01724,-87.93369,4/6/20,8:00,4/6/20,14:00,12.0,Milwaukee
88420,55,79,79,88101,43.01724,-87.93369,4/6/20,9:00,4/6/20,15:00,12.7,Milwaukee
88421,55,79,79,88101,43.01724,-87.93369,4/6/20,10:00,4/6/20,16:00,8.5,Milwaukee
88422,55,79,79,88101,43.01724,-87.93369,4/6/20,11:00,4/6/20,17:00,6.3,Milwaukee
88423,55,79,79,88101,43.01724,-87.93369,4/6/20,12:00,4/6/20,18:00,9.2,Milwaukee
88424,55,79,79,88101,43.01724,-87.93369,4/6/20,13:00,4/6/20,19:00,17.9,Milwaukee
88425,55,79,79,88101,43.01724,-87.93369,4/6/20,14:00,4/6/20,20:00,17.1,Milwaukee
88426,55,79,79,88101,43.01724,-87.93369,4/6/20,15:00,4/6/20,21:00,17.6,Milwaukee
88427,55,79,79,88101,43.01724,-87.93369,4/6/20,16:00,4/6/20,22:00,15.8,Milwaukee
88428,55,79,79,88101,43.01724,-87.93369,4/6/20,17:00,4/6/20,23:00,16.4,Milwaukee
88429,55,79,79,88101,43.01724,-87.93369,4/6/20,18:00,4/7/20,0:00,13.3,Milwaukee
88430,55,79,79,88101,43.01724,-87.93369,4/6/20,19:00,4/7/20,1:00,15.4,Milwaukee
88431,55,79,79,88101,43.01724,-87.93369,4/6/20,20:00,4/7/20,2:00,14.9,Milwaukee
88432,55,79,79,88101,43.01724,-87.93369,4/6/20,21:00,4/7/20,3:00,14.8,Milwaukee
88433,55,79,79,88101,43.01724,-87.93369,4/6/20,22:00,4/7/20,4:00,14.5,Milwaukee
88434,55,79,79,88101,43.01724,-87.93369,4/6/20,23:00,4/7/20,5:00,15.3,Milwaukee
88435,55,79,79,88101,43.01724,-87.93369,4/7/20,0:00,4/7/20,6:00,16.1,Milwaukee
88436,55,79,79,88101,43.01724,-87.93369,4/7/20,1:00,4/7/20,7:00,15.4,Milwaukee
88437,55,79,79,88101,43.01724,-87.93369,4/7/20,2:00,4/7/20,8:00,14.8,Milwaukee
88438,55,79,79,88101,43.01724,-87.93369,4/7/20,3:00,4/7/20,9:00,15.3,Milwaukee
88439,55,79,79,88101,43.01724,-87.93369,4/7/20,4:00,4/7/20,10:00,16.0,Milwaukee
88440,55,79,79,88101,43.01724,-87.93369,4/7/20,5:00,4/7/20,11:00,17.7,Milwaukee
88441,55,79,79,88101,43.01724,-87.93369,4/7/20,6:00,4/7/20,12:00,18.6,Milwaukee
88442,55,79,79,88101,43.01724,-87.93369,4/7/20,7:00,4/7/20,13:00,25.1,Milwaukee
88443,55,79,79,88101,43.01724,-87.93369,4/7/20,8:00,4/7/20,14:00,25.1,Milwaukee
88444,55,79,79,88101,43.01724,-87.93369,4/7/20,9:00,4/7/20,15:00,24.7,Milwaukee
88445,55,79,79,88101,43.01724,-87.93369,4/7/20,10:00,4/7/20,16:00,16.4,Milwaukee
88446,55,79,79,88101,43.01724,-87.93369,4/7/20,11:00,4/7/20,17:00,15.5,Milwaukee
88447,55,79,79,88101,43.01724,-87.93369,4/7/20,12:00,4/7/20,18:00,14.3,Milwaukee
88448,55,79,79,88101,43.01724,-87.93369,4/7/20,13:00,4/7/20,19:00,14.5,Milwaukee
88449,55,79,79,88101,43.01724,-87.93369,4/7/20,14:00,4/7/20,20:00,15.8,Milwaukee
88450,55,79,79,88101,43.01724,-87.93369,4/7/20,15:00,4/7/20,21:00,14.5,Milwaukee
88451,55,79,79,88101,43.01724,-87.93369,4/7/20,16:00,4/7/20,22:00,14.2,Milwaukee
88452,55,79,79,88101,43.01724,-87.93369,4/7/20,17:00,4/7/20,23:00,17.9,Milwaukee
88453,55,79,79,88101,43.01724,-87.93369,4/7/20,18:00,4/8/20,0:00,19.6,Milwaukee
88454,55,79,79,88101,43.01724,-87.93369,4/7/20,19:00,4/8/20,1:00,20.1,Milwaukee
88455,55,79,79,88101,43.01724,-87.93369,4/7/20,20:00,4/8/20,2:00,22.3,Milwaukee
88456,55,79,79,88101,43.01724,-87.93369,4/7/20,21:00,4/8/20,3:00,22.3,Milwaukee
88457,55,79,79,88101,43.01724,-87.93369,4/7/20,22:00,4/8/20,4:00,17.2,Milwaukee
88458,55,79,79,88101,43.01724,-87.93369,4/7/20,23:00,4/8/20,5:00,17.1,Milwaukee
88459,55,79,79,88101,43.01724,-87.93369,4/8/20,0:00,4/8/20,6:00,22.9,Milwaukee
88460,55,79,79,88101,43.01724,-87.93369,4/8/20,1:00,4/8/20,7:00,24.1,Milwaukee
88461,55,79,79,88101,43.01724,-87.93369,4/8/20,2:00,4/8/20,8:00,23.8,Milwaukee
88462,55,79,79,88101,43.01724,-87.93369,4/8/20,3:00,4/8/20,9:00,19.8,Milwaukee
88463,55,79,79,88101,43.01724,-87.93369,4/8/20,4:00,4/8/20,10:00,20.4,Milwaukee
88464,55,79,79,88101,43.01724,-87.93369,4/8/20,5:00,4/8/20,11:00,24.6,Milwaukee
88465,55,79,79,88101,43.01724,-87.93369,4/8/20,6:00,4/8/20,12:00,29.4,Milwaukee
88466,55,79,79,88101,43.01724,-87.93369,4/8/20,7:00,4/8/20,13:00,35.9,Milwaukee
88467,55,79,79,88101,43.01724,-87.93369,4/8/20,8:00,4/8/20,14:00,21.1,Milwaukee
88468,55,79,79,88101,43.01724,-87.93369,4/8/20,9:00,4/8/20,15:00,18.8,Milwaukee
88469,55,79,79,88101,43.01724,-87.93369,4/8/20,10:00,4/8/20,16:00,17.6,Milwaukee
88470,55,79,79,88101,43.01724,-87.93369,4/8/20,11:00,4/8/20,17:00,22.7,Milwaukee
88471,55,79,79,88101,43.01724,-87.93369,4/8/20,12:00,4/8/20,18:00,14.0,Milwaukee
88472,55,79,79,88101,43.01724,-87.93369,4/8/20,13:00,4/8/20,19:00,10.3,Milwaukee
88473,55,79,79,88101,43.01724,-87.93369,4/8/20,14:00,4/8/20,20:00,9.7,Milwaukee
88474,55,79,79,88101,43.01724,-87.93369,4/8/20,15:00,4/8/20,21:00,9.7,Milwaukee
88475,55,79,79,88101,43.01724,-87.93369,4/8/20,16:00,4/8/20,22:00,6.9,Milwaukee
88476,55,79,79,88101,43.01724,-87.93369,4/8/20,17:00,4/8/20,23:00,7.0,Milwaukee
88477,55,79,79,88101,43.01724,-87.93369,4/8/20,18:00,4/9/20,0:00,6.8,Milwaukee
88478,55,79,79,88101,43.01724,-87.93369,4/8/20,19:00,4/9/20,1:00,6.5,Milwaukee
88479,55,79,79,88101,43.01724,-87.93369,4/8/20,20:00,4/9/20,2:00,6.4,Milwaukee
88480,55,79,79,88101,43.01724,-87.93369,4/8/20,21:00,4/9/20,3:00,7.4,Milwaukee
88481,55,79,79,88101,43.01724,-87.93369,4/8/20,22:00,4/9/20,4:00,7.9,Milwaukee
88482,55,79,79,88101,43.01724,-87.93369,4/8/20,23:00,4/9/20,5:00,6.6,Milwaukee
88483,55,79,79,88101,43.01724,-87.93369,4/9/20,0:00,4/9/20,6:00,6.1,Milwaukee
88484,55,79,79,88101,43.01724,-87.93369,4/9/20,1:00,4/9/20,7:00,5.2,Milwaukee
88485,55,79,79,88101,43.01724,-87.93369,4/9/20,2:00,4/9/20,8:00,4.6,Milwaukee
88486,55,79,79,88101,43.01724,-87.93369,4/9/20,3:00,4/9/20,9:00,4.2,Milwaukee
88487,55,79,79,88101,43.01724,-87.93369,4/9/20,4:00,4/9/20,10:00,4.1,Milwaukee
88488,55,79,79,88101,43.01724,-87.93369,4/9/20,5:00,4/9/20,11:00,4.1,Milwaukee
88489,55,79,79,88101,43.01724,-87.93369,4/9/20,6:00,4/9/20,12:00,4.4,Milwaukee
88490,55,79,79,88101,43.01724,-87.93369,4/9/20,7:00,4/9/20,13:00,4.9,Milwaukee
88491,55,79,79,88101,43.01724,-87.93369,4/9/20,8:00,4/9/20,14:00,5.1,Milwaukee
88492,55,79,79,88101,43.01724,-87.93369,4/9/20,9:00,4/9/20,15:00,5.0,Milwaukee
88493,55,79,79,88101,43.01724,-87.93369,4/9/20,10:00,4/9/20,16:00,4.6,Milwaukee
88494,55,79,79,88101,43.01724,-87.93369,4/9/20,11:00,4/9/20,17:00,4.6,Milwaukee
88495,55,79,79,88101,43.01724,-87.93369,4/9/20,12:00,4/9/20,18:00,5.4,Milwaukee
88496,55,79,79,88101,43.01724,-87.93369,4/9/20,13:00,4/9/20,19:00,4.7,Milwaukee
88497,55,79,79,88101,43.01724,-87.93369,4/9/20,14:00,4/9/20,20:00,4.5,Milwaukee
88498,55,79,79,88101,43.01724,-87.93369,4/9/20,15:00,4/9/20,21:00,4.4,Milwaukee
88499,55,79,79,88101,43.01724,-87.93369,4/9/20,16:00,4/9/20,22:00,4.4,Milwaukee
88500,55,79,79,88101,43.01724,-87.93369,4/9/20,17:00,4/9/20,23:00,4.1,Milwaukee
88501,55,79,79,88101,43.01724,-87.93369,4/9/20,18:00,4/10/20,0:00,4.5,Milwaukee
88502,55,79,79,88101,43.01724,-87.93369,4/9/20,19:00,4/10/20,1:00,4.3,Milwaukee
88503,55,79,79,88101,43.01724,-87.93369,4/9/20,20:00,4/10/20,2:00,4.3,Milwaukee
88504,55,79,79,88101,43.01724,-87.93369,4/9/20,21:00,4/10/20,3:00,4.6,Milwaukee
88505,55,79,79,88101,43.01724,-87.93369,4/9/20,22:00,4/10/20,4:00,4.8,Milwaukee
88506,55,79,79,88101,43.01724,-87.93369,4/9/20,23:00,4/10/20,5:00,4.7,Milwaukee
88507,55,79,79,88101,43.01724,-87.93369,4/10/20,0:00,4/10/20,6:00,4.2,Milwaukee
88508,55,79,79,88101,43.01724,-87.93369,4/10/20,1:00,4/10/20,7:00,4.7,Milwaukee
88509,55,79,79,88101,43.01724,-87.93369,4/10/20,2:00,4/10/20,8:00,4.3,Milwaukee
88510,55,79,79,88101,43.01724,-87.93369,4/10/20,3:00,4/10/20,9:00,4.4,Milwaukee
88511,55,79,79,88101,43.01724,-87.93369,4/10/20,4:00,4/10/20,10:00,4.3,Milwaukee
88512,55,79,79,88101,43.01724,-87.93369,4/10/20,5:00,4/10/20,11:00,4.3,Milwaukee
88513,55,79,79,88101,43.01724,-87.93369,4/10/20,6:00,4/10/20,12:00,4.3,Milwaukee
88514,55,79,79,88101,43.01724,-87.93369,4/10/20,7:00,4/10/20,13:00,4.3,Milwaukee
88515,55,79,79,88101,43.01724,-87.93369,4/10/20,8:00,4/10/20,14:00,4.2,Milwaukee
88516,55,79,79,88101,43.01724,-87.93369,4/10/20,9:00,4/10/20,15:00,4.4,Milwaukee
88517,55,79,79,88101,43.01724,-87.93369,4/10/20,10:00,4/10/20,16:00,3.9,Milwaukee
88518,55,79,79,88101,43.01724,-87.93369,4/10/20,11:00,4/10/20,17:00,4.5,Milwaukee
88519,55,79,79,88101,43.01724,-87.93369,4/10/20,12:00,4/10/20,18:00,5.2,Milwaukee
88520,55,79,79,88101,43.01724,-87.93369,4/10/20,13:00,4/10/20,19:00,5.2,Milwaukee
88521,55,79,79,88101,43.01724,-87.93369,4/10/20,14:00,4/10/20,20:00,6.1,Milwaukee
88522,55,79,79,88101,43.01724,-87.93369,4/10/20,15:00,4/10/20,21:00,7.0,Milwaukee
88523,55,79,79,88101,43.01724,-87.93369,4/10/20,16:00,4/10/20,22:00,5.7,Milwaukee
88524,55,79,79,88101,43.01724,-87.93369,4/10/20,17:00,4/10/20,23:00,6.6,Milwaukee
88525,55,79,79,88101,43.01724,-87.93369,4/10/20,18:00,4/11/20,0:00,6.6,Milwaukee
88526,55,79,79,88101,43.01724,-87.93369,4/10/20,19:00,4/11/20,1:00,8.3,Milwaukee
88527,55,79,79,88101,43.01724,-87.93369,4/10/20,20:00,4/11/20,2:00,8.4,Milwaukee
88528,55,79,79,88101,43.01724,-87.93369,4/10/20,21:00,4/11/20,3:00,8.4,Milwaukee
88529,55,79,79,88101,43.01724,-87.93369,4/10/20,22:00,4/11/20,4:00,8.6,Milwaukee
88530,55,79,79,88101,43.01724,-87.93369,4/10/20,23:00,4/11/20,5:00,9.8,Milwaukee
88531,55,79,79,88101,43.01724,-87.93369,4/11/20,0:00,4/11/20,6:00,10.9,Milwaukee
88532,55,79,79,88101,43.01724,-87.93369,4/11/20,1:00,4/11/20,7:00,12.0,Milwaukee
88533,55,79,79,88101,43.01724,-87.93369,4/11/20,2:00,4/11/20,8:00,13.0,Milwaukee
88534,55,79,79,88101,43.01724,-87.93369,4/11/20,3:00,4/11/20,9:00,12.8,Milwaukee
88535,55,79,79,88101,43.01724,-87.93369,4/11/20,4:00,4/11/20,10:00,13.1,Milwaukee
88536,55,79,79,88101,43.01724,-87.93369,4/11/20,5:00,4/11/20,11:00,14.7,Milwaukee
88537,55,79,79,88101,43.01724,-87.93369,4/11/20,6:00,4/11/20,12:00,15.0,Milwaukee
88538,55,79,79,88101,43.01724,-87.93369,4/11/20,7:00,4/11/20,13:00,13.6,Milwaukee
88539,55,79,79,88101,43.01724,-87.93369,4/11/20,8:00,4/11/20,14:00,10.3,Milwaukee
88540,55,79,79,88101,43.01724,-87.93369,4/11/20,9:00,4/11/20,15:00,10.1,Milwaukee
88541,55,79,79,88101,43.01724,-87.93369,4/11/20,10:00,4/11/20,16:00,12.0,Milwaukee
88542,55,79,79,88101,43.01724,-87.93369,4/11/20,11:00,4/11/20,17:00,13.9,Milwaukee
88543,55,79,79,88101,43.01724,-87.93369,4/11/20,12:00,4/11/20,18:00,18.5,Milwaukee
88544,55,79,79,88101,43.01724,-87.93369,4/11/20,13:00,4/11/20,19:00,19.2,Milwaukee
88545,55,79,79,88101,43.01724,-87.93369,4/11/20,14:00,4/11/20,20:00,19.5,Milwaukee
88546,55,79,79,88101,43.01724,-87.93369,4/11/20,15:00,4/11/20,21:00,19.4,Milwaukee
88547,55,79,79,88101,43.01724,-87.93369,4/11/20,16:00,4/11/20,22:00,18.9,Milwaukee
88548,55,79,79,88101,43.01724,-87.93369,4/11/20,17:00,4/11/20,23:00,24.9,Milwaukee
88549,55,79,79,88101,43.01724,-87.93369,4/11/20,18:00,4/12/20,0:00,22.3,Milwaukee
88550,55,79,79,88101,43.01724,-87.93369,4/11/20,19:00,4/12/20,1:00,22.8,Milwaukee
88551,55,79,79,88101,43.01724,-87.93369,4/11/20,20:00,4/12/20,2:00,23.4,Milwaukee
88552,55,79,79,88101,43.01724,-87.93369,4/11/20,21:00,4/12/20,3:00,19.2,Milwaukee
88553,55,79,79,88101,43.01724,-87.93369,4/11/20,22:00,4/12/20,4:00,18.6,Milwaukee
88554,55,79,79,88101,43.01724,-87.93369,4/11/20,23:00,4/12/20,5:00,16.9,Milwaukee
88555,55,79,79,88101,43.01724,-87.93369,4/12/20,0:00,4/12/20,6:00,16.2,Milwaukee
88556,55,79,79,88101,43.01724,-87.93369,4/12/20,1:00,4/12/20,7:00,17.6,Milwaukee
88557,55,79,79,88101,43.01724,-87.93369,4/12/20,2:00,4/12/20,8:00,15.9,Milwaukee
88558,55,79,79,88101,43.01724,-87.93369,4/12/20,3:00,4/12/20,9:00,16.6,Milwaukee
88559,55,79,79,88101,43.01724,-87.93369,4/12/20,4:00,4/12/20,10:00,18.1,Milwaukee
88560,55,79,79,88101,43.01724,-87.93369,4/12/20,5:00,4/12/20,11:00,18.3,Milwaukee
88561,55,79,79,88101,43.01724,-87.93369,4/12/20,6:00,4/12/20,12:00,18.5,Milwaukee
88562,55,79,79,88101,43.01724,-87.93369,4/12/20,7:00,4/12/20,13:00,17.1,Milwaukee
88563,55,79,79,88101,43.01724,-87.93369,4/12/20,8:00,4/12/20,14:00,13.3,Milwaukee
88564,55,79,79,88101,43.01724,-87.93369,4/12/20,9:00,4/12/20,15:00,11.5,Milwaukee
88565,55,79,79,88101,43.01724,-87.93369,4/12/20,10:00,4/12/20,16:00,10.9,Milwaukee
88566,55,79,79,88101,43.01724,-87.93369,4/12/20,11:00,4/12/20,17:00,11.8,Milwaukee
88567,55,79,79,88101,43.01724,-87.93369,4/12/20,12:00,4/12/20,18:00,13.1,Milwaukee
88568,55,79,79,88101,43.01724,-87.93369,4/12/20,13:00,4/12/20,19:00,13.8,Milwaukee
88569,55,79,79,88101,43.01724,-87.93369,4/12/20,14:00,4/12/20,20:00,12.5,Milwaukee
88570,55,79,79,88101,43.01724,-87.93369,4/12/20,15:00,4/12/20,21:00,12.3,Milwaukee
88571,55,79,79,88101,43.01724,-87.93369,4/12/20,16:00,4/12/20,22:00,12.2,Milwaukee
88572,55,79,79,88101,43.01724,-87.93369,4/12/20,17:00,4/12/20,23:00,15.7,Milwaukee
88573,55,79,79,88101,43.01724,-87.93369,4/12/20,18:00,4/13/20,0:00,12.4,Milwaukee
88574,55,79,79,88101,43.01724,-87.93369,4/12/20,19:00,4/13/20,1:00,6.0,Milwaukee
88575,55,79,79,88101,43.01724,-87.93369,4/12/20,20:00,4/13/20,2:00,4.9,Milwaukee
88576,55,79,79,88101,43.01724,-87.93369,4/12/20,21:00,4/13/20,3:00,3.5,Milwaukee
88577,55,79,79,88101,43.01724,-87.93369,4/12/20,22:00,4/13/20,4:00,2.2,Milwaukee
88578,55,79,79,88101,43.01724,-87.93369,4/12/20,23:00,4/13/20,5:00,1.5,Milwaukee
88579,55,79,79,88101,43.01724,-87.93369,4/13/20,0:00,4/13/20,6:00,1.2,Milwaukee
88580,55,79,79,88101,43.01724,-87.93369,4/13/20,1:00,4/13/20,7:00,1.9,Milwaukee
88581,55,79,79,88101,43.01724,-87.93369,4/13/20,2:00,4/13/20,8:00,1.3,Milwaukee
88582,55,79,79,88101,43.01724,-87.93369,4/13/20,3:00,4/13/20,9:00,1.1,Milwaukee
88583,55,79,79,88101,43.01724,-87.93369,4/13/20,4:00,4/13/20,10:00,1.8,Milwaukee
88584,55,79,79,88101,43.01724,-87.93369,4/13/20,5:00,4/13/20,11:00,2.2,Milwaukee
88585,55,79,79,88101,43.01724,-87.93369,4/13/20,6:00,4/13/20,12:00,2.4,Milwaukee
88586,55,79,79,88101,43.01724,-87.93369,4/13/20,7:00,4/13/20,13:00,2.9,Milwaukee
88587,55,79,79,88101,43.01724,-87.93369,4/13/20,8:00,4/13/20,14:00,3.3,Milwaukee
88588,55,79,79,88101,43.01724,-87.93369,4/13/20,9:00,4/13/20,15:00,3.7,Milwaukee
88589,55,79,79,88101,43.01724,-87.93369,4/13/20,10:00,4/13/20,16:00,4.0,Milwaukee
88590,55,79,79,88101,43.01724,-87.93369,4/13/20,11:00,4/13/20,17:00,4.4,Milwaukee
88591,55,79,79,88101,43.01724,-87.93369,4/13/20,12:00,4/13/20,18:00,4.7,Milwaukee
88592,55,79,79,88101,43.01724,-87.93369,4/13/20,13:00,4/13/20,19:00,4.7,Milwaukee
88593,55,79,79,88101,43.01724,-87.93369,4/13/20,14:00,4/13/20,20:00,4.7,Milwaukee
88594,55,79,79,88101,43.01724,-87.93369,4/13/20,15:00,4/13/20,21:00,4.0,Milwaukee
88595,55,79,79,88101,43.01724,-87.93369,4/13/20,16:00,4/13/20,22:00,4.1,Milwaukee
88596,55,79,79,88101,43.01724,-87.93369,4/13/20,17:00,4/13/20,23:00,4.2,Milwaukee
88597,55,79,79,88101,43.01724,-87.93369,4/13/20,18:00,4/14/20,0:00,5.0,Milwaukee
88598,55,79,79,88101,43.01724,-87.93369,4/13/20,19:00,4/14/20,1:00,5.7,Milwaukee
88599,55,79,79,88101,43.01724,-87.93369,4/13/20,20:00,4/14/20,2:00,6.0,Milwaukee
88600,55,79,79,88101,43.01724,-87.93369,4/13/20,21:00,4/14/20,3:00,5.5,Milwaukee
88601,55,79,79,88101,43.01724,-87.93369,4/13/20,22:00,4/14/20,4:00,5.1,Milwaukee
88602,55,79,79,88101,43.01724,-87.93369,4/13/20,23:00,4/14/20,5:00,5.1,Milwaukee
88603,55,79,79,88101,43.01724,-87.93369,4/14/20,0:00,4/14/20,6:00,5.2,Milwaukee
88604,55,79,79,88101,43.01724,-87.93369,4/14/20,1:00,4/14/20,7:00,5.5,Milwaukee
88605,55,79,79,88101,43.01724,-87.93369,4/14/20,2:00,4/14/20,8:00,5.5,Milwaukee
88606,55,79,79,88101,43.01724,-87.93369,4/14/20,3:00,4/14/20,9:00,5.1,Milwaukee
88607,55,79,79,88101,43.01724,-87.93369,4/14/20,4:00,4/14/20,10:00,5.1,Milwaukee
88608,55,79,79,88101,43.01724,-87.93369,4/14/20,5:00,4/14/20,11:00,5.1,Milwaukee
88609,55,79,79,88101,43.01724,-87.93369,4/14/20,6:00,4/14/20,12:00,5.0,Milwaukee
88610,55,79,79,88101,43.01724,-87.93369,4/14/20,7:00,4/14/20,13:00,4.8,Milwaukee
88611,55,79,79,88101,43.01724,-87.93369,4/14/20,8:00,4/14/20,14:00,4.8,Milwaukee
88612,55,79,79,88101,43.01724,-87.93369,4/14/20,9:00,4/14/20,15:00,6.0,Milwaukee
88613,55,79,79,88101,43.01724,-87.93369,4/14/20,10:00,4/14/20,16:00,6.4,Milwaukee
88614,55,79,79,88101,43.01724,-87.93369,4/14/20,11:00,4/14/20,17:00,7.1,Milwaukee
88615,55,79,79,88101,43.01724,-87.93369,4/14/20,12:00,4/14/20,18:00,7.6,Milwaukee
88616,55,79,79,88101,43.01724,-87.93369,4/14/20,13:00,4/14/20,19:00,7.4,Milwaukee
88617,55,79,79,88101,43.01724,-87.93369,4/14/20,14:00,4/14/20,20:00,7.1,Milwaukee
88618,55,79,79,88101,43.01724,-87.93369,4/14/20,15:00,4/14/20,21:00,6.7,Milwaukee
88619,55,79,79,88101,43.01724,-87.93369,4/14/20,16:00,4/14/20,22:00,7.6,Milwaukee
88620,55,79,79,88101,43.01724,-87.93369,4/14/20,17:00,4/14/20,23:00,7.0,Milwaukee
88621,55,79,79,88101,43.01724,-87.93369,4/14/20,18:00,4/15/20,0:00,6.8,Milwaukee
88622,55,79,79,88101,43.01724,-87.93369,4/14/20,19:00,4/15/20,1:00,7.4,Milwaukee
